played_at,track_artists,track_name,track_popularity,track_duration_ms,track_explicit,track_spotify_url,track_preview_url,track_track_number,track_uri,track_disc_number,track_href,track_id,track_is_local,track_external_ids_isrc,track_artists_uris,album_name,album_spotify_url,album_release_date,album_uri,album_id,album_href,album_release_date_precision,album_total_tracks,album_image_640x640_url,album_image_300x300_url,album_image_64x64_url,album_artist_spotify_url,album_artist_href,album_artist_id,album_artist_name,album_artist_uri,album_artists
2022-08-16T22:32:45.275Z,La Banda Baston,Haces Mal,54,263091,True,https://open.spotify.com/track/57ZAQ9KG9Oeq6hQlMdDnWR,https://p.scdn.co/mp3-preview/b4a6094107238e6a2fb2513fdf5375640da40245?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,17,spotify:track:57ZAQ9KG9Oeq6hQlMdDnWR,1,https://api.spotify.com/v1/tracks/57ZAQ9KG9Oeq6hQlMdDnWR,57ZAQ9KG9Oeq6hQlMdDnWR,False,US7VG1706595,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Luces Fantasma,https://open.spotify.com/album/0gzZ8kGuKfDlVtBVmDLNJj,2017-02-17,spotify:album:0gzZ8kGuKfDlVtBVmDLNJj,0gzZ8kGuKfDlVtBVmDLNJj,https://api.spotify.com/v1/albums/0gzZ8kGuKfDlVtBVmDLNJj,day,18,https://i.scdn.co/image/ab67616d0000b273ea0491bc9ee424cac4295c68,https://i.scdn.co/image/ab67616d00001e02ea0491bc9ee424cac4295c68,https://i.scdn.co/image/ab67616d00004851ea0491bc9ee424cac4295c68,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-16T22:36:01.107Z,Big Soto & Santa Fe Klan,Cuatro Paredes,48,195500,False,https://open.spotify.com/track/5YzYf1636ixpWoLYuQZ9O6,https://p.scdn.co/mp3-preview/1b3d30373848336189d1db60175dbd140fb30ca8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:5YzYf1636ixpWoLYuQZ9O6,1,https://api.spotify.com/v1/tracks/5YzYf1636ixpWoLYuQZ9O6,5YzYf1636ixpWoLYuQZ9O6,False,QMBZ92091121,Big Soto_spotify:artist:2TQ4CGgxxCWHqa9yYIGDoU & Santa Fe Klan_spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp,Cuatro Paredes,https://open.spotify.com/album/2QUCFoOF9BiRyVE4SReMJ9,2020-10-30,spotify:album:2QUCFoOF9BiRyVE4SReMJ9,2QUCFoOF9BiRyVE4SReMJ9,https://api.spotify.com/v1/albums/2QUCFoOF9BiRyVE4SReMJ9,day,1,https://i.scdn.co/image/ab67616d0000b273e3e0b5ad76dfbb4dbafc5286,https://i.scdn.co/image/ab67616d00001e02e3e0b5ad76dfbb4dbafc5286,https://i.scdn.co/image/ab67616d00004851e3e0b5ad76dfbb4dbafc5286,https://open.spotify.com/artist/2TQ4CGgxxCWHqa9yYIGDoU,https://api.spotify.com/v1/artists/2TQ4CGgxxCWHqa9yYIGDoU,2TQ4CGgxxCWHqa9yYIGDoU,Big Soto,spotify:artist:2TQ4CGgxxCWHqa9yYIGDoU,Big Soto & Santa Fe Klan
2022-08-16T22:41:10.953Z,C-Kan & Zimple,Voy Por El Sueno de Muchos (feat. Zimple),45,309459,True,https://open.spotify.com/track/4xWjDGW0IL578LD5ZVkXPB,https://p.scdn.co/mp3-preview/edc0647770a34909de24ced3dc0a1420c8c1d6dd?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,3,spotify:track:4xWjDGW0IL578LD5ZVkXPB,1,https://api.spotify.com/v1/tracks/4xWjDGW0IL578LD5ZVkXPB,4xWjDGW0IL578LD5ZVkXPB,False,USUYG1023072,C-Kan_spotify:artist:1QhaqxeqF9sipS2gwbEKpu & Zimple_spotify:artist:0l1OSQn6GtjfEE1Cb8LE1t,Voy Por El Sueno de Muchos,https://open.spotify.com/album/3i3hD84ypGIseYsZw8m05P,2012-12-11,spotify:album:3i3hD84ypGIseYsZw8m05P,3i3hD84ypGIseYsZw8m05P,https://api.spotify.com/v1/albums/3i3hD84ypGIseYsZw8m05P,day,22,https://i.scdn.co/image/ab67616d0000b273fc46c29e75fe87707a368672,https://i.scdn.co/image/ab67616d00001e02fc46c29e75fe87707a368672,https://i.scdn.co/image/ab67616d00004851fc46c29e75fe87707a368672,https://open.spotify.com/artist/1QhaqxeqF9sipS2gwbEKpu,https://api.spotify.com/v1/artists/1QhaqxeqF9sipS2gwbEKpu,1QhaqxeqF9sipS2gwbEKpu,C-Kan,spotify:artist:1QhaqxeqF9sipS2gwbEKpu,C-Kan
2022-08-16T22:45:57.682Z,Desert Niños & Charles Ans & Aida Rojo & Marty Ans & Slim Ans,Tirado en la Playa,39,286500,False,https://open.spotify.com/track/3wbfHEPHlPVRU5bQJFItcU,https://p.scdn.co/mp3-preview/9093d17d35b908544075f21140e652e58db6dac8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:3wbfHEPHlPVRU5bQJFItcU,1,https://api.spotify.com/v1/tracks/3wbfHEPHlPVRU5bQJFItcU,3wbfHEPHlPVRU5bQJFItcU,False,QZHZ42298860,Desert Niños_spotify:artist:2Ch5zHsrWSpgq7g0WI2UFD & Charles Ans_spotify:artist:5lYeiQxUTcGKVgAuTqbTeL & Aida Rojo_spotify:artist:6UWkI7vTvVxm414XiKR8F7 & Marty Ans_spotify:artist:5CmhRlzWmBdsmgLziSEEbi & Slim Ans_spotify:artist:4JFse8c35wKHAuzJO9BTqO,Tirado en la Playa,https://open.spotify.com/album/5YReSJbPdy5gnYXAD7norD,2022-05-27,spotify:album:5YReSJbPdy5gnYXAD7norD,5YReSJbPdy5gnYXAD7norD,https://api.spotify.com/v1/albums/5YReSJbPdy5gnYXAD7norD,day,1,https://i.scdn.co/image/ab67616d0000b273ce83a183b4074564fd350735,https://i.scdn.co/image/ab67616d00001e02ce83a183b4074564fd350735,https://i.scdn.co/image/ab67616d00004851ce83a183b4074564fd350735,https://open.spotify.com/artist/2Ch5zHsrWSpgq7g0WI2UFD,https://api.spotify.com/v1/artists/2Ch5zHsrWSpgq7g0WI2UFD,2Ch5zHsrWSpgq7g0WI2UFD,Desert Niños,spotify:artist:2Ch5zHsrWSpgq7g0WI2UFD,Desert Niños & Charles Ans & Aida Rojo
2022-08-16T22:49:30.683Z,Snow Tha Product & Aleman,Dale Gas,52,212495,True,https://open.spotify.com/track/2f71lbjmfueEmrxPTHk11Z,https://p.scdn.co/mp3-preview/bd3c8e32c54198e4e1f6a548e22da5ce8578bf0c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:2f71lbjmfueEmrxPTHk11Z,1,https://api.spotify.com/v1/tracks/2f71lbjmfueEmrxPTHk11Z,2f71lbjmfueEmrxPTHk11Z,False,QZES71888493,Snow Tha Product_spotify:artist:3p3jPcp8b7WL9XYj4xlsWj & Aleman_spotify:artist:4QFG9KrGWEbr6hNA58CAqE,Dale Gas,https://open.spotify.com/album/3IzttvD3sVv5xZOQWuxpl7,2018-11-21,spotify:album:3IzttvD3sVv5xZOQWuxpl7,3IzttvD3sVv5xZOQWuxpl7,https://api.spotify.com/v1/albums/3IzttvD3sVv5xZOQWuxpl7,day,1,https://i.scdn.co/image/ab67616d0000b273b26311ea3bd976054fb55299,https://i.scdn.co/image/ab67616d00001e02b26311ea3bd976054fb55299,https://i.scdn.co/image/ab67616d00004851b26311ea3bd976054fb55299,https://open.spotify.com/artist/3p3jPcp8b7WL9XYj4xlsWj,https://api.spotify.com/v1/artists/3p3jPcp8b7WL9XYj4xlsWj,3p3jPcp8b7WL9XYj4xlsWj,Snow Tha Product,spotify:artist:3p3jPcp8b7WL9XYj4xlsWj,Snow Tha Product
2022-08-16T22:52:28.961Z,Ximbo & Yrak Saenz,Mar Abierto,1,176961,False,https://open.spotify.com/track/4utdgms3Z3CTq8bI6aXsYo,https://p.scdn.co/mp3-preview/b73e0dc04ed120ffb05f41d1391e9bd6770e74cb?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:4utdgms3Z3CTq8bI6aXsYo,1,https://api.spotify.com/v1/tracks/4utdgms3Z3CTq8bI6aXsYo,4utdgms3Z3CTq8bI6aXsYo,False,ushm82141540,Ximbo_spotify:artist:0RjHsbbdfnI3okpxdZ2JOV & Yrak Saenz_spotify:artist:4Yt7Utmx2KwxD9hGCGFeUT,Mar Abierto,https://open.spotify.com/album/23MaapDCra07hj7s5u1K8B,2021-07-23,spotify:album:23MaapDCra07hj7s5u1K8B,23MaapDCra07hj7s5u1K8B,https://api.spotify.com/v1/albums/23MaapDCra07hj7s5u1K8B,day,1,https://i.scdn.co/image/ab67616d0000b27309ce0406ec27c04957e9ed34,https://i.scdn.co/image/ab67616d00001e0209ce0406ec27c04957e9ed34,https://i.scdn.co/image/ab67616d0000485109ce0406ec27c04957e9ed34,https://open.spotify.com/artist/0RjHsbbdfnI3okpxdZ2JOV,https://api.spotify.com/v1/artists/0RjHsbbdfnI3okpxdZ2JOV,0RjHsbbdfnI3okpxdZ2JOV,Ximbo,spotify:artist:0RjHsbbdfnI3okpxdZ2JOV,Ximbo
2022-08-16T22:55:30.105Z,El Ezequiel,Bichis,40,181314,True,https://open.spotify.com/track/5wTT2AM1SZVi4ILmZLzGN7,https://p.scdn.co/mp3-preview/f1b19f37d8d9e38d9809bb6f10c1b799a7e2980a?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:5wTT2AM1SZVi4ILmZLzGN7,1,https://api.spotify.com/v1/tracks/5wTT2AM1SZVi4ILmZLzGN7,5wTT2AM1SZVi4ILmZLzGN7,False,TCAEO1989059,El Ezequiel_spotify:artist:5fEXlQQjFkAH2xuBUGxOTw,Bichis,https://open.spotify.com/album/6q98n4CPnKFwjBHNiZp4Xd,2019,spotify:album:6q98n4CPnKFwjBHNiZp4Xd,6q98n4CPnKFwjBHNiZp4Xd,https://api.spotify.com/v1/albums/6q98n4CPnKFwjBHNiZp4Xd,year,1,https://i.scdn.co/image/ab67616d0000b2738ebad5d576989c24267dd711,https://i.scdn.co/image/ab67616d00001e028ebad5d576989c24267dd711,https://i.scdn.co/image/ab67616d000048518ebad5d576989c24267dd711,https://open.spotify.com/artist/5fEXlQQjFkAH2xuBUGxOTw,https://api.spotify.com/v1/artists/5fEXlQQjFkAH2xuBUGxOTw,5fEXlQQjFkAH2xuBUGxOTw,El Ezequiel,spotify:artist:5fEXlQQjFkAH2xuBUGxOTw,El Ezequiel
2022-08-16T23:00:02.310Z,Golden Ganga & Charles Ans & A.C.O & Rafael Lechowski,Algo Bien,47,271058,False,https://open.spotify.com/track/6NJKTfYmo9AgGTtjkgKwr5,https://p.scdn.co/mp3-preview/c033b44d4765dd91cd09b952899046ec6a548d1a?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:6NJKTfYmo9AgGTtjkgKwr5,1,https://api.spotify.com/v1/tracks/6NJKTfYmo9AgGTtjkgKwr5,6NJKTfYmo9AgGTtjkgKwr5,False,QZNJV2067893,Golden Ganga_spotify:artist:54P0u0BOmRdmtEVPgcoZy0 & Charles Ans_spotify:artist:5lYeiQxUTcGKVgAuTqbTeL & A.C.O_spotify:artist:0x2z4hugJaiGdTP0lzhxvO & Rafael Lechowski_spotify:artist:307pYxWsFHn3u9gMe8vaf3,Algo Bien,https://open.spotify.com/album/6KUZQ0l1keA5Dlo3ovaYRW,2020-10-23,spotify:album:6KUZQ0l1keA5Dlo3ovaYRW,6KUZQ0l1keA5Dlo3ovaYRW,https://api.spotify.com/v1/albums/6KUZQ0l1keA5Dlo3ovaYRW,day,1,https://i.scdn.co/image/ab67616d0000b273e634c8b6526dd129c9588a6c,https://i.scdn.co/image/ab67616d00001e02e634c8b6526dd129c9588a6c,https://i.scdn.co/image/ab67616d00004851e634c8b6526dd129c9588a6c,https://open.spotify.com/artist/54P0u0BOmRdmtEVPgcoZy0,https://api.spotify.com/v1/artists/54P0u0BOmRdmtEVPgcoZy0,54P0u0BOmRdmtEVPgcoZy0,Golden Ganga,spotify:artist:54P0u0BOmRdmtEVPgcoZy0,Golden Ganga & Charles Ans & A.C.O
2022-08-16T23:04:39.281Z,Kinto Sol,El Coyote,27,276760,False,https://open.spotify.com/track/6cxlqe01bLohvMWU0AjUil,https://p.scdn.co/mp3-preview/f0dfd9ea8a417573e984e8b606a6f2091f336fc3?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,14,spotify:track:6cxlqe01bLohvMWU0AjUil,1,https://api.spotify.com/v1/tracks/6cxlqe01bLohvMWU0AjUil,6cxlqe01bLohvMWU0AjUil,False,usdy41669005,Kinto Sol_spotify:artist:0nOyxRsVicKeiBbB6zdIMu,Protegiendo El Penacho,https://open.spotify.com/album/6QVlH2tsl6ylD4b0C3kkbJ,2015-06-16,spotify:album:6QVlH2tsl6ylD4b0C3kkbJ,6QVlH2tsl6ylD4b0C3kkbJ,https://api.spotify.com/v1/albums/6QVlH2tsl6ylD4b0C3kkbJ,day,17,https://i.scdn.co/image/ab67616d0000b273d3d083f0cde8ee72c20a57ae,https://i.scdn.co/image/ab67616d00001e02d3d083f0cde8ee72c20a57ae,https://i.scdn.co/image/ab67616d00004851d3d083f0cde8ee72c20a57ae,https://open.spotify.com/artist/0nOyxRsVicKeiBbB6zdIMu,https://api.spotify.com/v1/artists/0nOyxRsVicKeiBbB6zdIMu,0nOyxRsVicKeiBbB6zdIMu,Kinto Sol,spotify:artist:0nOyxRsVicKeiBbB6zdIMu,Kinto Sol
2022-08-16T23:08:00.230Z,Faruz Feet,120 Barras: Capítulo 3,37,200576,True,https://open.spotify.com/track/3gub6mUQ7cvolCrEYZE8Pr,https://p.scdn.co/mp3-preview/073621275b69c4016721e92cfac4237cb2a2e6ad?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:3gub6mUQ7cvolCrEYZE8Pr,1,https://api.spotify.com/v1/tracks/3gub6mUQ7cvolCrEYZE8Pr,3gub6mUQ7cvolCrEYZE8Pr,False,QZGLM2049920,Faruz Feet_spotify:artist:6tJRAxu0HwB2GI9GueEj4l,120 Barras: Capítulo 3,https://open.spotify.com/album/6yqa3y4csTcdwkAwkyf2Ij,2020-03-27,spotify:album:6yqa3y4csTcdwkAwkyf2Ij,6yqa3y4csTcdwkAwkyf2Ij,https://api.spotify.com/v1/albums/6yqa3y4csTcdwkAwkyf2Ij,day,1,https://i.scdn.co/image/ab67616d0000b2737817734b9b2b44ecb8b4d84f,https://i.scdn.co/image/ab67616d00001e027817734b9b2b44ecb8b4d84f,https://i.scdn.co/image/ab67616d000048517817734b9b2b44ecb8b4d84f,https://open.spotify.com/artist/6tJRAxu0HwB2GI9GueEj4l,https://api.spotify.com/v1/artists/6tJRAxu0HwB2GI9GueEj4l,6tJRAxu0HwB2GI9GueEj4l,Faruz Feet,spotify:artist:6tJRAxu0HwB2GI9GueEj4l,Faruz Feet
2022-08-16T23:11:13.565Z,Gera MX,Dicen,45,193000,True,https://open.spotify.com/track/5Pnoxz9n1PCb5a4aYB0hic,https://p.scdn.co/mp3-preview/5798734f2cee881a37735a3faa8d88f965d2f6f7?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,14,spotify:track:5Pnoxz9n1PCb5a4aYB0hic,1,https://api.spotify.com/v1/tracks/5Pnoxz9n1PCb5a4aYB0hic,5Pnoxz9n1PCb5a4aYB0hic,False,TCADE1735976,Gera MX_spotify:artist:2hejA1Dkf8v8R0koF44FvW,Los Niños Grandes No Juegan,https://open.spotify.com/album/2XvDnpebvUFa49NKpPvakc,2018-02-19,spotify:album:2XvDnpebvUFa49NKpPvakc,2XvDnpebvUFa49NKpPvakc,https://api.spotify.com/v1/albums/2XvDnpebvUFa49NKpPvakc,day,19,https://i.scdn.co/image/ab67616d0000b273e20afdfefee835a020503d31,https://i.scdn.co/image/ab67616d00001e02e20afdfefee835a020503d31,https://i.scdn.co/image/ab67616d00004851e20afdfefee835a020503d31,https://open.spotify.com/artist/2hejA1Dkf8v8R0koF44FvW,https://api.spotify.com/v1/artists/2hejA1Dkf8v8R0koF44FvW,2hejA1Dkf8v8R0koF44FvW,Gera MX,spotify:artist:2hejA1Dkf8v8R0koF44FvW,Gera MX
2022-08-16T23:13:49.734Z,La Banda Baston & BobbyBass,I'm In la Calle - Bobby Bass Remix,12,155357,False,https://open.spotify.com/track/1QWyeGddIed72zSkxGNsCo,https://p.scdn.co/mp3-preview/9d9b4004893dd415c0d965e2f66ef030d63d5ab6?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,4,spotify:track:1QWyeGddIed72zSkxGNsCo,1,https://api.spotify.com/v1/tracks/1QWyeGddIed72zSkxGNsCo,1QWyeGddIed72zSkxGNsCo,False,QZGLS2011997,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP & BobbyBass_spotify:artist:2wfwcEl6tLFuyDPKZhZtHC,Remixes Fantasma,https://open.spotify.com/album/71OOY6O8tNRJNxTW4y3gGy,2020-03-27,spotify:album:71OOY6O8tNRJNxTW4y3gGy,71OOY6O8tNRJNxTW4y3gGy,https://api.spotify.com/v1/albums/71OOY6O8tNRJNxTW4y3gGy,day,6,https://i.scdn.co/image/ab67616d0000b27327ad16e906d29c1d8e3266fb,https://i.scdn.co/image/ab67616d00001e0227ad16e906d29c1d8e3266fb,https://i.scdn.co/image/ab67616d0000485127ad16e906d29c1d8e3266fb,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-16T23:16:40.864Z,Snow Tha Product,Bilingue,49,171000,False,https://open.spotify.com/track/4eFXaYD2is6c6Y645Qyyy1,https://p.scdn.co/mp3-preview/f52594c99cfb052dc81908c66cdd0dc758b6c25e?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:4eFXaYD2is6c6Y645Qyyy1,1,https://api.spotify.com/v1/tracks/4eFXaYD2is6c6Y645Qyyy1,4eFXaYD2is6c6Y645Qyyy1,False,TCAED1959043,Snow Tha Product_spotify:artist:3p3jPcp8b7WL9XYj4xlsWj,Bilingue,https://open.spotify.com/album/3gpDzwcbJyZ9FwW0DrUWZf,2019-03-19,spotify:album:3gpDzwcbJyZ9FwW0DrUWZf,3gpDzwcbJyZ9FwW0DrUWZf,https://api.spotify.com/v1/albums/3gpDzwcbJyZ9FwW0DrUWZf,day,1,https://i.scdn.co/image/ab67616d0000b2730d87b5cfddbb8ddf8fad77bd,https://i.scdn.co/image/ab67616d00001e020d87b5cfddbb8ddf8fad77bd,https://i.scdn.co/image/ab67616d000048510d87b5cfddbb8ddf8fad77bd,https://open.spotify.com/artist/3p3jPcp8b7WL9XYj4xlsWj,https://api.spotify.com/v1/artists/3p3jPcp8b7WL9XYj4xlsWj,3p3jPcp8b7WL9XYj4xlsWj,Snow Tha Product,spotify:artist:3p3jPcp8b7WL9XYj4xlsWj,Snow Tha Product
2022-08-16T23:20:30.549Z,Yoga Fire & Aleman & Gogo Ras,Chapo Guzmán,30,228963,True,https://open.spotify.com/track/2NZjahLyQQHDuWOL6bSJGb,https://p.scdn.co/mp3-preview/d998aa1f53f626158fb3557c5ea414bd82058840?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,spotify:track:2NZjahLyQQHDuWOL6bSJGb,1,https://api.spotify.com/v1/tracks/2NZjahLyQQHDuWOL6bSJGb,2NZjahLyQQHDuWOL6bSJGb,False,QZ5AB1623918,Yoga Fire_spotify:artist:3AgxRYe2kXEfsZyB07hqJF & Aleman_spotify:artist:4QFG9KrGWEbr6hNA58CAqE & Gogo Ras_spotify:artist:0fCRMqA18mcwhcf5Rng0VF,Ciudad del Diablo,https://open.spotify.com/album/3hoeuEtUWX5WknLcRtXQUX,2016-10-25,spotify:album:3hoeuEtUWX5WknLcRtXQUX,3hoeuEtUWX5WknLcRtXQUX,https://api.spotify.com/v1/albums/3hoeuEtUWX5WknLcRtXQUX,day,9,https://i.scdn.co/image/ab67616d0000b273aa019e87cd739868f220d9a5,https://i.scdn.co/image/ab67616d00001e02aa019e87cd739868f220d9a5,https://i.scdn.co/image/ab67616d00004851aa019e87cd739868f220d9a5,https://open.spotify.com/artist/3AgxRYe2kXEfsZyB07hqJF,https://api.spotify.com/v1/artists/3AgxRYe2kXEfsZyB07hqJF,3AgxRYe2kXEfsZyB07hqJF,Yoga Fire,spotify:artist:3AgxRYe2kXEfsZyB07hqJF,Yoga Fire
2022-08-16T23:25:33.893Z,Willie DeVille & Rayone & Akapellah & Lil Supa,"Caciques, Vol. 2",25,303296,True,https://open.spotify.com/track/0cjjkP0sT11rheFicTLujn,https://p.scdn.co/mp3-preview/c4efaa79616d48ec8741702db5b679bbb8219b96?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,5,spotify:track:0cjjkP0sT11rheFicTLujn,1,https://api.spotify.com/v1/tracks/0cjjkP0sT11rheFicTLujn,0cjjkP0sT11rheFicTLujn,False,QZFYW1918782,Willie DeVille_spotify:artist:18vnqu7XJRHPmua3tsejG5 & Rayone_spotify:artist:5EBlTuoAgIZVjj4AbPBtef & Akapellah_spotify:artist:6fMZytDgX1Q9OV6ndSugym & Lil Supa_spotify:artist:0qHbO3z6lgLE6ZYCkQBo1K,Una Película de Willie DeVille (Acto I: Sobriedad),https://open.spotify.com/album/1SJhRHGx2FIzoBPEpL7Ndy,2019-05-22,spotify:album:1SJhRHGx2FIzoBPEpL7Ndy,1SJhRHGx2FIzoBPEpL7Ndy,https://api.spotify.com/v1/albums/1SJhRHGx2FIzoBPEpL7Ndy,day,6,https://i.scdn.co/image/ab67616d0000b27357f335d4950bb16f4e5fd9af,https://i.scdn.co/image/ab67616d00001e0257f335d4950bb16f4e5fd9af,https://i.scdn.co/image/ab67616d0000485157f335d4950bb16f4e5fd9af,https://open.spotify.com/artist/18vnqu7XJRHPmua3tsejG5,https://api.spotify.com/v1/artists/18vnqu7XJRHPmua3tsejG5,18vnqu7XJRHPmua3tsejG5,Willie DeVille,spotify:artist:18vnqu7XJRHPmua3tsejG5,Willie DeVille
2022-08-16T23:29:45.216Z,Nanpa Básico & Gera MX & Charles Ans,Carita de Ángel,40,250000,True,https://open.spotify.com/track/38M4d394bHwCijTbiwp7RN,https://p.scdn.co/mp3-preview/cdefe3273d816e6810ab03d9c4eeb404f7d47fc6?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:38M4d394bHwCijTbiwp7RN,1,https://api.spotify.com/v1/tracks/38M4d394bHwCijTbiwp7RN,38M4d394bHwCijTbiwp7RN,False,QZGLM2128609,Nanpa Básico_spotify:artist:1cUpGtXcSQsovNYEZOQgOG & Gera MX_spotify:artist:2hejA1Dkf8v8R0koF44FvW & Charles Ans_spotify:artist:5lYeiQxUTcGKVgAuTqbTeL,Carita de Ángel,https://open.spotify.com/album/2RX4G0Z4uNfiTcP6nzODNI,2021-03-10,spotify:album:2RX4G0Z4uNfiTcP6nzODNI,2RX4G0Z4uNfiTcP6nzODNI,https://api.spotify.com/v1/albums/2RX4G0Z4uNfiTcP6nzODNI,day,1,https://i.scdn.co/image/ab67616d0000b273e5f0862d93751d6001c62b72,https://i.scdn.co/image/ab67616d00001e02e5f0862d93751d6001c62b72,https://i.scdn.co/image/ab67616d00004851e5f0862d93751d6001c62b72,https://open.spotify.com/artist/1cUpGtXcSQsovNYEZOQgOG,https://api.spotify.com/v1/artists/1cUpGtXcSQsovNYEZOQgOG,1cUpGtXcSQsovNYEZOQgOG,Nanpa Básico,spotify:artist:1cUpGtXcSQsovNYEZOQgOG,Nanpa Básico & Gera MX & Charles Ans
2022-08-16T23:33:55.780Z,Dharius,La Durango,66,250253,True,https://open.spotify.com/track/4iy8C1xOpkSaDrEufihTIA,https://p.scdn.co/mp3-preview/c36b32e2859205f3858aa681d8974414f2f81e36?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,6,spotify:track:4iy8C1xOpkSaDrEufihTIA,1,https://api.spotify.com/v1/tracks/4iy8C1xOpkSaDrEufihTIA,4iy8C1xOpkSaDrEufihTIA,False,MXF011600330,Dharius_spotify:artist:66RfYVdftqnuHRicyClgL0,"Mala Fama, Buena Vidha",https://open.spotify.com/album/6HDPRXDl3Vsj8ksZyfpP5V,2018-06-22,spotify:album:6HDPRXDl3Vsj8ksZyfpP5V,6HDPRXDl3Vsj8ksZyfpP5V,https://api.spotify.com/v1/albums/6HDPRXDl3Vsj8ksZyfpP5V,day,12,https://i.scdn.co/image/ab67616d0000b273dd2f234e0b73cc4894ba4114,https://i.scdn.co/image/ab67616d00001e02dd2f234e0b73cc4894ba4114,https://i.scdn.co/image/ab67616d00004851dd2f234e0b73cc4894ba4114,https://open.spotify.com/artist/66RfYVdftqnuHRicyClgL0,https://api.spotify.com/v1/artists/66RfYVdftqnuHRicyClgL0,66RfYVdftqnuHRicyClgL0,Dharius,spotify:artist:66RfYVdftqnuHRicyClgL0,Dharius
2022-08-16T23:37:49.624Z,Remik Gonzalez & Aleman,Odio el Drama,52,233273,False,https://open.spotify.com/track/3vhPJL3xarF2lPYTMTU8v5,https://p.scdn.co/mp3-preview/94d6282c260be2719c9c63628be38f83de889b3b?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:3vhPJL3xarF2lPYTMTU8v5,1,https://api.spotify.com/v1/tracks/3vhPJL3xarF2lPYTMTU8v5,3vhPJL3xarF2lPYTMTU8v5,False,usl4r1811122,Remik Gonzalez_spotify:artist:4Hzj6dfl1y5x5TzCSsvLB6 & Aleman_spotify:artist:4QFG9KrGWEbr6hNA58CAqE,Odio el Drama,https://open.spotify.com/album/7wUIkeQGuvBHuymoRWUtYx,2018-12-13,spotify:album:7wUIkeQGuvBHuymoRWUtYx,7wUIkeQGuvBHuymoRWUtYx,https://api.spotify.com/v1/albums/7wUIkeQGuvBHuymoRWUtYx,day,1,https://i.scdn.co/image/ab67616d0000b2731b1e85564fda786c90e71a38,https://i.scdn.co/image/ab67616d00001e021b1e85564fda786c90e71a38,https://i.scdn.co/image/ab67616d000048511b1e85564fda786c90e71a38,https://open.spotify.com/artist/4Hzj6dfl1y5x5TzCSsvLB6,https://api.spotify.com/v1/artists/4Hzj6dfl1y5x5TzCSsvLB6,4Hzj6dfl1y5x5TzCSsvLB6,Remik Gonzalez,spotify:artist:4Hzj6dfl1y5x5TzCSsvLB6,Remik Gonzalez & Aleman
